cantNod,Res,Tiempo_ms,Tipo
322,0,74.2242,FuncionEneCubo
322,0,22870.2,FuncionEneCuarta
322,25921,10744.2,CompletoHeurNipo
322,0,836.131,CompletoHeurEmi
322,0,74.3168,FuncionEneCubo
322,0,22869.6,FuncionEneCuarta
322,25921,10815.9,CompletoHeurNipo
322,0,837.486,CompletoHeurEmi
322,0,74.266,FuncionEneCubo
322,0,22882.8,FuncionEneCuarta
322,25921,10838.6,CompletoHeurNipo
322,0,837.837,CompletoHeurEmi
322,0,74.3971,FuncionEneCubo
322,0,22874,FuncionEneCuarta
322,25921,10745.3,CompletoHeurNipo
322,0,836.464,CompletoHeurEmi
322,0,74.4377,FuncionEneCubo
322,0,22880.4,FuncionEneCuarta
322,25921,10917.9,CompletoHeurNipo
322,0,846.031,CompletoHeurEmi
322,0,74.4973,FuncionEneCubo
322,0,23214.9,FuncionEneCuarta
322,25921,10766,CompletoHeurNipo
322,0,840.113,CompletoHeurEmi
322,0,74.1777,FuncionEneCubo
322,0,22885.8,FuncionEneCuarta
322,25921,10784.6,CompletoHeurNipo
322,0,836.502,CompletoHeurEmi
322,0,74.0283,FuncionEneCubo
322,0,22896.9,FuncionEneCuarta
322,25921,10767.5,CompletoHeurNipo
322,0,835.216,CompletoHeurEmi
322,0,74.7527,FuncionEneCubo
322,0,22863,FuncionEneCuarta
322,25921,10760.2,CompletoHeurNipo
322,0,900.107,CompletoHeurEmi
322,0,74.2165,FuncionEneCubo
322,0,22903.5,FuncionEneCuarta
323,26082,10988.1,CompletoHeurNipo
323,0,844.075,CompletoHeurEmi
323,0,74.7727,FuncionEneCubo
323,0,23124.4,FuncionEneCuarta
323,26082,10879.4,CompletoHeurNipo
323,0,844.063,CompletoHeurEmi
323,0,74.9588,FuncionEneCubo
323,0,23138.1,FuncionEneCuarta
323,26082,10936.9,CompletoHeurNipo
323,0,843.304,CompletoHeurEmi
323,0,74.8671,FuncionEneCubo
323,0,23193.8,FuncionEneCuarta
323,26082,10890.7,CompletoHeurNipo
323,0,874.313,CompletoHeurEmi
323,0,74.8453,FuncionEneCubo
323,0,23102.7,FuncionEneCuarta
323,26082,10946.6,CompletoHeurNipo
323,0,843.333,CompletoHeurEmi
323,0,74.9592,FuncionEneCubo
323,0,23142.3,FuncionEneCuarta
323,26082,10877,CompletoHeurNipo
323,0,844.911,CompletoHeurEmi
323,0,74.8082,FuncionEneCubo
323,0,23319.7,FuncionEneCuarta
323,26082,10881.5,CompletoHeurNipo
323,0,843.594,CompletoHeurEmi
323,0,74.7607,FuncionEneCubo
323,0,23118.1,FuncionEneCuarta
323,26082,10873.4,CompletoHeurNipo
323,0,844.092,CompletoHeurEmi
323,0,74.8981,FuncionEneCubo
323,0,23133.6,FuncionEneCuarta
323,26082,11120.6,CompletoHeurNipo
323,0,843.187,CompletoHeurEmi
323,0,75.2079,FuncionEneCubo
323,0,23132.4,FuncionEneCuarta
323,26082,10873.7,CompletoHeurNipo
323,0,844.196,CompletoHeurEmi
323,0,74.7658,FuncionEneCubo
323,0,23203.6,FuncionEneCuarta
324,26244,11198,CompletoHeurNipo
324,0,851.591,CompletoHeurEmi
324,0,75.5025,FuncionEneCubo
324,0,23406.5,FuncionEneCuarta
324,26244,11090.5,CompletoHeurNipo
324,0,851.735,CompletoHeurEmi
324,0,75.5399,FuncionEneCubo
324,0,23556.3,FuncionEneCuarta
324,26244,11084.2,CompletoHeurNipo
324,0,851.698,CompletoHeurEmi
324,0,75.7756,FuncionEneCubo
324,0,23589.7,FuncionEneCuarta
324,26244,11115.1,CompletoHeurNipo
324,0,853.279,CompletoHeurEmi
324,0,75.8274,FuncionEneCubo
324,0,23392.3,FuncionEneCuarta
324,26244,11436.9,CompletoHeurNipo
324,0,851.955,CompletoHeurEmi
324,0,76.2039,FuncionEneCubo
324,0,23511,FuncionEneCuarta
324,26244,11625.4,CompletoHeurNipo
324,0,853.079,CompletoHeurEmi
324,0,75.669,FuncionEneCubo
324,0,23636.8,FuncionEneCuarta
324,26244,11060.2,CompletoHeurNipo
324,0,918.061,CompletoHeurEmi
324,0,75.5807,FuncionEneCubo
324,0,23445.4,FuncionEneCuarta
324,26244,11284.1,CompletoHeurNipo
324,0,914.395,CompletoHeurEmi
324,0,75.7446,FuncionEneCubo
324,0,23603,FuncionEneCuarta
324,26244,11269.9,CompletoHeurNipo
324,0,917.621,CompletoHeurEmi
324,0,75.477,FuncionEneCubo
324,0,23436.5,FuncionEneCuarta
324,26244,11051.4,CompletoHeurNipo
324,0,852.792,CompletoHeurEmi
324,0,75.7006,FuncionEneCubo
324,0,23830.9,FuncionEneCuarta
325,26406,11268.4,CompletoHeurNipo
325,0,859.973,CompletoHeurEmi
325,0,76.4257,FuncionEneCubo
325,0,23759,FuncionEneCuarta
325,26406,11435.4,CompletoHeurNipo
325,0,859.072,CompletoHeurEmi
325,0,76.3668,FuncionEneCubo
325,0,23829.6,FuncionEneCuarta
325,26406,11490,CompletoHeurNipo
325,0,922.453,CompletoHeurEmi
325,0,76.384,FuncionEneCubo
325,0,23925.3,FuncionEneCuarta
325,26406,11151.1,CompletoHeurNipo
325,0,874.559,CompletoHeurEmi
325,0,76.0274,FuncionEneCubo
325,0,23898.3,FuncionEneCuarta
325,26406,11177.8,CompletoHeurNipo
325,0,925.381,CompletoHeurEmi
325,0,76.3165,FuncionEneCubo
325,0,23734.9,FuncionEneCuarta
325,26406,11425.2,CompletoHeurNipo
325,0,891.927,CompletoHeurEmi
325,0,76.9385,FuncionEneCubo
325,0,23847.7,FuncionEneCuarta
325,26406,11131.6,CompletoHeurNipo
325,0,925.383,CompletoHeurEmi
325,0,76.2262,FuncionEneCubo
325,0,23670.5,FuncionEneCuarta
325,26406,11215.6,CompletoHeurNipo
325,0,859.972,CompletoHeurEmi
325,0,76.2458,FuncionEneCubo
325,0,23797,FuncionEneCuarta
325,26406,11507.8,CompletoHeurNipo
325,0,925.301,CompletoHeurEmi
325,0,76.0474,FuncionEneCubo
325,0,23921.9,FuncionEneCuarta
325,26406,11412.4,CompletoHeurNipo
325,0,858.945,CompletoHeurEmi
325,0,76.3395,FuncionEneCubo
325,0,23994.6,FuncionEneCuarta
326,26569,11688.5,CompletoHeurNipo
326,0,868.124,CompletoHeurEmi
326,0,77.291,FuncionEneCubo
326,0,24310.2,FuncionEneCuarta
326,26569,11341.8,CompletoHeurNipo
326,0,866.79,CompletoHeurEmi
326,0,76.7524,FuncionEneCubo
326,0,24352,FuncionEneCuarta
326,26569,11643.1,CompletoHeurNipo
326,0,867.032,CompletoHeurEmi
326,0,76.83,FuncionEneCubo
326,0,24418.1,FuncionEneCuarta
326,26569,11624.9,CompletoHeurNipo
326,0,870.265,CompletoHeurEmi
326,0,78.2588,FuncionEneCubo
326,0,24215.5,FuncionEneCuarta
326,26569,11459,CompletoHeurNipo
326,0,933.412,CompletoHeurEmi
326,0,76.9602,FuncionEneCubo
326,0,24468.1,FuncionEneCuarta
326,26569,11305.2,CompletoHeurNipo
326,0,868.777,CompletoHeurEmi
326,0,76.9988,FuncionEneCubo
326,0,24109.7,FuncionEneCuarta
326,26569,11504.4,CompletoHeurNipo
326,0,870.136,CompletoHeurEmi
326,0,78.36,FuncionEneCubo
326,0,24489.4,FuncionEneCuarta
326,26569,11445.2,CompletoHeurNipo
326,0,887.467,CompletoHeurEmi
326,0,77.0926,FuncionEneCubo
326,0,24227.9,FuncionEneCuarta
326,26569,11523.3,CompletoHeurNipo
326,0,894.518,CompletoHeurEmi
326,0,77.3918,FuncionEneCubo
326,0,24097.3,FuncionEneCuarta
326,26569,11272.4,CompletoHeurNipo
326,0,866.817,CompletoHeurEmi
326,0,77.3203,FuncionEneCubo
326,0,24103.8,FuncionEneCuarta
327,26732,11411.4,CompletoHeurNipo
327,0,876,CompletoHeurEmi
327,0,77.6291,FuncionEneCubo
327,0,24250.8,FuncionEneCuarta
327,26732,11409.5,CompletoHeurNipo
327,0,875.379,CompletoHeurEmi
327,0,77.6738,FuncionEneCubo
327,0,24257,FuncionEneCuarta
327,26732,11414,CompletoHeurNipo
327,0,876.008,CompletoHeurEmi
327,0,77.6584,FuncionEneCubo
327,0,24257.8,FuncionEneCuarta
327,26732,11413,CompletoHeurNipo
327,0,875.421,CompletoHeurEmi
327,0,77.8238,FuncionEneCubo
327,0,24254.2,FuncionEneCuarta
327,26732,11409.9,CompletoHeurNipo
327,0,875.321,CompletoHeurEmi
327,0,77.7604,FuncionEneCubo
327,0,24247.4,FuncionEneCuarta
327,26732,11409.2,CompletoHeurNipo
327,0,877.294,CompletoHeurEmi
327,0,77.9572,FuncionEneCubo
327,0,24255.3,FuncionEneCuarta
327,26732,11420.4,CompletoHeurNipo
327,0,875.181,CompletoHeurEmi
327,0,77.9656,FuncionEneCubo
327,0,24282.6,FuncionEneCuarta
327,26732,11416.9,CompletoHeurNipo
327,0,876.77,CompletoHeurEmi
327,0,77.888,FuncionEneCubo
327,0,24264.4,FuncionEneCuarta
327,26732,11420.8,CompletoHeurNipo
327,0,875.834,CompletoHeurEmi
327,0,77.7391,FuncionEneCubo
327,0,24251.8,FuncionEneCuarta
327,26732,11418.6,CompletoHeurNipo
327,0,877.195,CompletoHeurEmi
327,0,77.9261,FuncionEneCubo
327,0,24267,FuncionEneCuarta
328,26896,11555.2,CompletoHeurNipo
328,0,883.145,CompletoHeurEmi
328,0,78.1656,FuncionEneCubo
328,0,24587.8,FuncionEneCuarta
328,26896,11552.7,CompletoHeurNipo
328,0,883.52,CompletoHeurEmi
328,0,78.4645,FuncionEneCubo
328,0,24568.1,FuncionEneCuarta
328,26896,11554,CompletoHeurNipo
328,0,883.713,CompletoHeurEmi
328,0,78.4222,FuncionEneCubo
328,0,24592.4,FuncionEneCuarta
328,26896,11562.1,CompletoHeurNipo
328,0,882.956,CompletoHeurEmi
328,0,78.3622,FuncionEneCubo
328,0,24571.8,FuncionEneCuarta
328,26896,11560.3,CompletoHeurNipo
328,0,883.883,CompletoHeurEmi
328,0,78.5189,FuncionEneCubo
328,0,24569.2,FuncionEneCuarta
328,26896,11564.6,CompletoHeurNipo
328,0,886.657,CompletoHeurEmi
328,0,78.4148,FuncionEneCubo
328,0,24589.2,FuncionEneCuarta
328,26896,11559.1,CompletoHeurNipo
328,0,883.46,CompletoHeurEmi
328,0,79.0158,FuncionEneCubo
328,0,24554.3,FuncionEneCuarta
328,26896,11552.6,CompletoHeurNipo
328,0,883.184,CompletoHeurEmi
328,0,78.4382,FuncionEneCubo
328,0,24579.4,FuncionEneCuarta
328,26896,11548.6,CompletoHeurNipo
328,0,883.302,CompletoHeurEmi
328,0,78.8028,FuncionEneCubo
328,0,24562.6,FuncionEneCuarta
328,26896,11579.8,CompletoHeurNipo
328,0,883.072,CompletoHeurEmi
328,0,78.3181,FuncionEneCubo
328,0,24564.6,FuncionEneCuarta
329,27060,11706.1,CompletoHeurNipo
329,0,890.613,CompletoHeurEmi
329,0,79.4752,FuncionEneCubo
329,0,24925.7,FuncionEneCuarta
329,27060,11706.9,CompletoHeurNipo
329,0,892.526,CompletoHeurEmi
329,0,79.0374,FuncionEneCubo
329,0,24926.5,FuncionEneCuarta
329,27060,11728.8,CompletoHeurNipo
329,0,891.97,CompletoHeurEmi
329,0,79.4135,FuncionEneCubo
329,0,24923.7,FuncionEneCuarta
329,27060,11702.5,CompletoHeurNipo
329,0,891.77,CompletoHeurEmi
329,0,79.1409,FuncionEneCubo
329,0,24925,FuncionEneCuarta
329,27060,11725.7,CompletoHeurNipo
329,0,891.217,CompletoHeurEmi
329,0,79.2481,FuncionEneCubo
329,0,24930.5,FuncionEneCuarta
329,27060,11712.7,CompletoHeurNipo
329,0,894.394,CompletoHeurEmi
329,0,79.7854,FuncionEneCubo
329,0,24932.1,FuncionEneCuarta
329,27060,11702,CompletoHeurNipo
329,0,892.035,CompletoHeurEmi
329,0,79.2971,FuncionEneCubo
329,0,24920.6,FuncionEneCuarta
329,27060,11704,CompletoHeurNipo
329,0,892.08,CompletoHeurEmi
329,0,79.1158,FuncionEneCubo
329,0,24926.3,FuncionEneCuarta
329,27060,11709.8,CompletoHeurNipo
329,0,891.673,CompletoHeurEmi
329,0,79.833,FuncionEneCubo
329,0,24931.6,FuncionEneCuarta
329,27060,11705.8,CompletoHeurNipo
329,0,891.412,CompletoHeurEmi
329,0,79.1377,FuncionEneCubo
329,0,24949.4,FuncionEneCuarta
330,27225,11832.7,CompletoHeurNipo
330,0,899.476,CompletoHeurEmi
330,0,79.8923,FuncionEneCubo
330,0,25125.1,FuncionEneCuarta
330,27225,11832.5,CompletoHeurNipo
330,0,898.58,CompletoHeurEmi
330,0,80.0389,FuncionEneCubo
330,0,25126.4,FuncionEneCuarta
330,27225,11836.1,CompletoHeurNipo
330,0,899.838,CompletoHeurEmi
330,0,80.2787,FuncionEneCubo
330,0,25126.9,FuncionEneCuarta
330,27225,11836.6,CompletoHeurNipo
330,0,898.498,CompletoHeurEmi
330,0,80.2473,FuncionEneCubo
330,0,25135,FuncionEneCuarta
330,27225,11832.8,CompletoHeurNipo
330,0,898.471,CompletoHeurEmi
330,0,79.9604,FuncionEneCubo
330,0,25209.5,FuncionEneCuarta
330,27225,11852.2,CompletoHeurNipo
330,0,899.383,CompletoHeurEmi
330,0,79.9696,FuncionEneCubo
330,0,25130,FuncionEneCuarta
330,27225,11834.3,CompletoHeurNipo
330,0,898.595,CompletoHeurEmi
330,0,80.6266,FuncionEneCubo
330,0,25127.2,FuncionEneCuarta
330,27225,11834.1,CompletoHeurNipo
330,0,899.185,CompletoHeurEmi
330,0,80.2032,FuncionEneCubo
330,0,25124.1,FuncionEneCuarta
330,27225,11969.2,CompletoHeurNipo
330,0,898.935,CompletoHeurEmi
330,0,79.9271,FuncionEneCubo
330,0,25129.1,FuncionEneCuarta
330,27225,11833.6,CompletoHeurNipo
330,0,899.233,CompletoHeurEmi
330,0,80.09,FuncionEneCubo
330,0,25120.7,FuncionEneCuarta
331,27390,11978.6,CompletoHeurNipo
331,0,907.993,CompletoHeurEmi
331,0,80.5438,FuncionEneCubo
331,0,25479.4,FuncionEneCuarta
331,27390,11968.5,CompletoHeurNipo
331,0,913.459,CompletoHeurEmi
331,0,80.6617,FuncionEneCubo
331,0,25495.8,FuncionEneCuarta
331,27390,12008.5,CompletoHeurNipo
331,0,907.06,CompletoHeurEmi
331,0,81.5796,FuncionEneCubo
331,0,25479.6,FuncionEneCuarta
331,27390,11973.9,CompletoHeurNipo
331,0,906.956,CompletoHeurEmi
331,0,81.0228,FuncionEneCubo
331,0,25501,FuncionEneCuarta
331,27390,11997.7,CompletoHeurNipo
331,0,906.682,CompletoHeurEmi
331,0,80.8124,FuncionEneCubo
331,0,25504.5,FuncionEneCuarta
331,27390,12006.4,CompletoHeurNipo
331,0,906.546,CompletoHeurEmi
331,0,81.0296,FuncionEneCubo
331,0,25501.4,FuncionEneCuarta
331,27390,11981.8,CompletoHeurNipo
331,0,910.137,CompletoHeurEmi
331,0,81.1836,FuncionEneCubo
331,0,25502.6,FuncionEneCuarta
331,27390,11985.5,CompletoHeurNipo
331,0,910.072,CompletoHeurEmi
331,0,80.6995,FuncionEneCubo
331,0,25505.1,FuncionEneCuarta
331,27390,11974.8,CompletoHeurNipo
331,0,907.237,CompletoHeurEmi
331,0,80.7648,FuncionEneCubo
331,0,25486.1,FuncionEneCuarta
331,27390,11986,CompletoHeurNipo
331,0,906.376,CompletoHeurEmi
331,0,80.9619,FuncionEneCubo
331,0,25489.4,FuncionEneCuarta
332,27556,12117.4,CompletoHeurNipo
332,0,915.619,CompletoHeurEmi
332,0,81.3732,FuncionEneCubo
332,0,26063.2,FuncionEneCuarta
332,27556,12133,CompletoHeurNipo
332,0,914.547,CompletoHeurEmi
332,0,82.2544,FuncionEneCubo
332,0,26001.1,FuncionEneCuarta
332,27556,12197.1,CompletoHeurNipo
332,0,916.508,CompletoHeurEmi
332,0,81.4471,FuncionEneCubo
332,0,26666.4,FuncionEneCuarta
332,27556,12422.3,CompletoHeurNipo
332,0,915.784,CompletoHeurEmi
332,0,81.2107,FuncionEneCubo
332,0,26360.9,FuncionEneCuarta
332,27556,12502.5,CompletoHeurNipo
332,0,915.786,CompletoHeurEmi
332,0,81.3002,FuncionEneCubo
332,0,26013.8,FuncionEneCuarta
332,27556,12767.5,CompletoHeurNipo
332,0,914.956,CompletoHeurEmi
332,0,81.9585,FuncionEneCubo
332,0,26223.8,FuncionEneCuarta
332,27556,12602.4,CompletoHeurNipo
332,0,966.529,CompletoHeurEmi
332,0,81.8031,FuncionEneCubo
332,0,26276.7,FuncionEneCuarta
332,27556,12720.7,CompletoHeurNipo
332,0,980.797,CompletoHeurEmi
332,0,81.4592,FuncionEneCubo
332,0,26196.2,FuncionEneCuarta
332,27556,12614.4,CompletoHeurNipo
332,0,982.153,CompletoHeurEmi
332,0,81.2132,FuncionEneCubo
332,0,26266.9,FuncionEneCuarta
332,27556,12825.2,CompletoHeurNipo
332,0,981.342,CompletoHeurEmi
332,0,81.9425,FuncionEneCubo
332,0,26000.3,FuncionEneCuarta
333,27722,12637.3,CompletoHeurNipo
333,0,990.015,CompletoHeurEmi
333,0,81.8525,FuncionEneCubo
333,0,26374.8,FuncionEneCuarta
333,27722,12739.3,CompletoHeurNipo
333,0,990.018,CompletoHeurEmi
333,0,81.8813,FuncionEneCubo
333,0,26701.8,FuncionEneCuarta
333,27722,12586,CompletoHeurNipo
333,0,924.201,CompletoHeurEmi
333,0,81.9811,FuncionEneCubo
333,0,26528.7,FuncionEneCuarta
333,27722,12762.3,CompletoHeurNipo
333,0,924.003,CompletoHeurEmi
333,0,81.8997,FuncionEneCubo
333,0,26403.9,FuncionEneCuarta
333,27722,12400.7,CompletoHeurNipo
333,0,925.217,CompletoHeurEmi
333,0,81.9052,FuncionEneCubo
333,0,26428.5,FuncionEneCuarta
333,27722,12494.5,CompletoHeurNipo
333,0,923.838,CompletoHeurEmi
333,0,82.0887,FuncionEneCubo
333,0,26186.7,FuncionEneCuarta
333,27722,12889.7,CompletoHeurNipo
333,0,926.688,CompletoHeurEmi
333,0,81.8157,FuncionEneCubo
333,0,26512.2,FuncionEneCuarta
333,27722,13052,CompletoHeurNipo
333,0,923.052,CompletoHeurEmi
333,0,82.3535,FuncionEneCubo
333,0,26804.9,FuncionEneCuarta
333,27722,12877.4,CompletoHeurNipo
333,0,1052.38,CompletoHeurEmi
333,0,82.0607,FuncionEneCubo
333,0,26641.9,FuncionEneCuarta
333,27722,12701.4,CompletoHeurNipo
333,0,1155.7,CompletoHeurEmi
333,0,81.9983,FuncionEneCubo
333,0,26415.6,FuncionEneCuarta
334,27889,13349.6,CompletoHeurNipo
334,0,933.643,CompletoHeurEmi
334,0,83.3295,FuncionEneCubo
334,0,27151.6,FuncionEneCuarta
334,27889,13008.6,CompletoHeurNipo
334,0,932.706,CompletoHeurEmi
334,0,82.6856,FuncionEneCubo
334,0,27003.7,FuncionEneCuarta
334,27889,13099.8,CompletoHeurNipo
334,0,1020.1,CompletoHeurEmi
334,0,83.9657,FuncionEneCubo
334,0,26851.1,FuncionEneCuarta
334,27889,12584.9,CompletoHeurNipo
334,0,1173.69,CompletoHeurEmi
334,0,83.1086,FuncionEneCubo
334,0,26991.3,FuncionEneCuarta
334,27889,13137,CompletoHeurNipo
334,0,993.442,CompletoHeurEmi
334,0,83.2416,FuncionEneCubo
334,0,26984.2,FuncionEneCuarta
334,27889,13155.8,CompletoHeurNipo
334,0,933.45,CompletoHeurEmi
334,0,82.6778,FuncionEneCubo
334,0,26997,FuncionEneCuarta
334,27889,13163.9,CompletoHeurNipo
334,0,1132.21,CompletoHeurEmi
334,0,82.8645,FuncionEneCubo
334,0,26988,FuncionEneCuarta
334,27889,12561.7,CompletoHeurNipo
334,0,932.196,CompletoHeurEmi
334,0,82.6712,FuncionEneCubo
334,0,26989.8,FuncionEneCuarta
334,27889,12909.3,CompletoHeurNipo
334,0,993.998,CompletoHeurEmi
334,0,82.7562,FuncionEneCubo
334,0,26787.2,FuncionEneCuarta
334,27889,13277.1,CompletoHeurNipo
334,0,932.399,CompletoHeurEmi
334,0,82.6018,FuncionEneCubo
334,0,27193.7,FuncionEneCuarta
335,28056,13378.5,CompletoHeurNipo
335,0,1163.96,CompletoHeurEmi
335,0,83.6157,FuncionEneCubo
335,0,27475,FuncionEneCuarta
335,28056,12798.6,CompletoHeurNipo
335,0,940.529,CompletoHeurEmi
335,0,83.5229,FuncionEneCubo
335,0,27449.9,FuncionEneCuarta
335,28056,13107.3,CompletoHeurNipo
335,0,942.989,CompletoHeurEmi
335,0,83.5178,FuncionEneCubo
335,0,27326,FuncionEneCuarta
335,28056,13306.6,CompletoHeurNipo
335,0,940.573,CompletoHeurEmi
335,0,83.9665,FuncionEneCubo
335,0,27122.6,FuncionEneCuarta
335,28056,12788.3,CompletoHeurNipo
335,0,1007.11,CompletoHeurEmi
335,0,83.5686,FuncionEneCubo
335,0,27135.8,FuncionEneCuarta
335,28056,12988.7,CompletoHeurNipo
335,0,939.937,CompletoHeurEmi
335,0,83.9691,FuncionEneCubo
335,0,27132.1,FuncionEneCuarta
335,28056,12846.2,CompletoHeurNipo
335,0,978.12,CompletoHeurEmi
335,0,83.4843,FuncionEneCubo
335,0,27446.5,FuncionEneCuarta
335,28056,12678.7,CompletoHeurNipo
335,0,972.299,CompletoHeurEmi
335,0,84.8366,FuncionEneCubo
335,0,27369,FuncionEneCuarta
335,28056,13169.5,CompletoHeurNipo
335,0,939.712,CompletoHeurEmi
335,0,83.3796,FuncionEneCubo
335,0,27336.9,FuncionEneCuarta
335,28056,13052.4,CompletoHeurNipo
335,0,1134.45,CompletoHeurEmi
335,0,83.3988,FuncionEneCubo
335,0,27163.4,FuncionEneCuarta
336,28224,13179.2,CompletoHeurNipo
336,0,1015.55,CompletoHeurEmi
336,0,84.3756,FuncionEneCubo
336,0,27651.2,FuncionEneCuarta
336,28224,13138.6,CompletoHeurNipo
336,0,948.787,CompletoHeurEmi
336,0,84.4037,FuncionEneCubo
336,0,27761.8,FuncionEneCuarta
336,28224,13629.5,CompletoHeurNipo
336,0,1004.68,CompletoHeurEmi
336,0,84.5631,FuncionEneCubo
336,0,27331.5,FuncionEneCuarta
336,28224,12857.8,CompletoHeurNipo
336,0,949.8,CompletoHeurEmi
336,0,84.2077,FuncionEneCubo
336,0,26944.4,FuncionEneCuarta
336,28224,12797.7,CompletoHeurNipo
336,0,952.665,CompletoHeurEmi
336,0,84.205,FuncionEneCubo
336,0,26967.7,FuncionEneCuarta
336,28224,13376.4,CompletoHeurNipo
336,0,1015.99,CompletoHeurEmi
336,0,84.3988,FuncionEneCubo
336,0,27161.7,FuncionEneCuarta
336,28224,13606.4,CompletoHeurNipo
336,0,1049.87,CompletoHeurEmi
336,0,85.2931,FuncionEneCubo
336,0,27597.6,FuncionEneCuarta
336,28224,13562.2,CompletoHeurNipo
336,0,1015.49,CompletoHeurEmi
336,0,84.6959,FuncionEneCubo
336,0,27592.1,FuncionEneCuarta
336,28224,12774.5,CompletoHeurNipo
336,0,948.637,CompletoHeurEmi
336,0,84.1165,FuncionEneCubo
336,0,27042.6,FuncionEneCuarta
336,28224,12707.6,CompletoHeurNipo
336,0,948.445,CompletoHeurEmi
336,0,84.6513,FuncionEneCubo
336,0,26893.5,FuncionEneCuarta
337,28392,12866,CompletoHeurNipo
337,0,957.142,CompletoHeurEmi
337,0,84.8999,FuncionEneCubo
337,0,27327.6,FuncionEneCuarta
337,28392,12852.9,CompletoHeurNipo
337,0,957.61,CompletoHeurEmi
337,0,84.9051,FuncionEneCubo
337,0,27287.7,FuncionEneCuarta
337,28392,12866.7,CompletoHeurNipo
337,0,958.633,CompletoHeurEmi
337,0,85.0964,FuncionEneCubo
337,0,27275.7,FuncionEneCuarta
337,28392,12863.3,CompletoHeurNipo
337,0,963.056,CompletoHeurEmi
337,0,85.3242,FuncionEneCubo
337,0,27449.7,FuncionEneCuarta
337,28392,12923.5,CompletoHeurNipo
337,0,960.135,CompletoHeurEmi
337,0,85.0645,FuncionEneCubo
337,0,27307.6,FuncionEneCuarta
337,28392,12879.4,CompletoHeurNipo
337,0,971.681,CompletoHeurEmi
337,0,85.0526,FuncionEneCubo
337,0,27325.6,FuncionEneCuarta
337,28392,12886.3,CompletoHeurNipo
337,0,985.969,CompletoHeurEmi
337,0,84.9441,FuncionEneCubo
337,0,27349.1,FuncionEneCuarta
337,28392,12890.3,CompletoHeurNipo
337,0,957.216,CompletoHeurEmi
337,0,84.9177,FuncionEneCubo
337,0,27350,FuncionEneCuarta
337,28392,12878.4,CompletoHeurNipo
337,0,961.32,CompletoHeurEmi
337,0,84.9789,FuncionEneCubo
337,0,27358,FuncionEneCuarta
337,28392,12962.9,CompletoHeurNipo
337,0,975.648,CompletoHeurEmi
337,0,84.9666,FuncionEneCubo
337,0,27366.1,FuncionEneCuarta
338,28561,13039.4,CompletoHeurNipo
338,0,968.106,CompletoHeurEmi
338,0,85.9999,FuncionEneCubo
338,0,27706.2,FuncionEneCuarta
338,28561,13074.3,CompletoHeurNipo
338,0,965.349,CompletoHeurEmi
338,0,85.739,FuncionEneCubo
338,0,27704.7,FuncionEneCuarta
338,28561,13112.3,CompletoHeurNipo
338,0,965.409,CompletoHeurEmi
338,0,86.4807,FuncionEneCubo
338,0,27676.9,FuncionEneCuarta
338,28561,13060.8,CompletoHeurNipo
338,0,967.099,CompletoHeurEmi
338,0,85.5313,FuncionEneCubo
338,0,27688.9,FuncionEneCuarta
338,28561,13052.2,CompletoHeurNipo
338,0,967.571,CompletoHeurEmi
338,0,85.7942,FuncionEneCubo
338,0,27693.8,FuncionEneCuarta
338,28561,13068.2,CompletoHeurNipo
338,0,967.297,CompletoHeurEmi
338,0,85.8275,FuncionEneCubo
338,0,27679.6,FuncionEneCuarta
338,28561,13137.8,CompletoHeurNipo
338,0,971.989,CompletoHeurEmi
338,0,85.7709,FuncionEneCubo
338,0,27672.2,FuncionEneCuarta
338,28561,13038.8,CompletoHeurNipo
338,0,966.153,CompletoHeurEmi
338,0,85.7516,FuncionEneCubo
338,0,27701.6,FuncionEneCuarta
338,28561,13060.1,CompletoHeurNipo
338,0,974.655,CompletoHeurEmi
338,0,86.6129,FuncionEneCubo
338,0,27682.9,FuncionEneCuarta
338,28561,13042.4,CompletoHeurNipo
338,0,965.724,CompletoHeurEmi
338,0,86.5221,FuncionEneCubo
338,0,27690.8,FuncionEneCuarta
339,28730,13168.9,CompletoHeurNipo
339,0,975.23,CompletoHeurEmi
339,0,86.4261,FuncionEneCubo
339,0,28055.3,FuncionEneCuarta
339,28730,13173.3,CompletoHeurNipo
339,0,978.089,CompletoHeurEmi
339,0,86.5466,FuncionEneCubo
339,0,28055.8,FuncionEneCuarta
339,28730,13196.5,CompletoHeurNipo
339,0,976.464,CompletoHeurEmi
339,0,87.1423,FuncionEneCubo
339,0,28024.9,FuncionEneCuarta
339,28730,13204.7,CompletoHeurNipo
339,0,980.877,CompletoHeurEmi
339,0,86.6053,FuncionEneCubo
339,0,28106.9,FuncionEneCuarta
339,28730,13194.6,CompletoHeurNipo
339,0,974.759,CompletoHeurEmi
339,0,86.4381,FuncionEneCubo
339,0,28019.2,FuncionEneCuarta
339,28730,13191.5,CompletoHeurNipo
339,0,974.126,CompletoHeurEmi
339,0,86.5049,FuncionEneCubo
339,0,28034.1,FuncionEneCuarta
339,28730,13187.7,CompletoHeurNipo
339,0,975.042,CompletoHeurEmi
339,0,86.6077,FuncionEneCubo
339,0,28107,FuncionEneCuarta
339,28730,13201.5,CompletoHeurNipo
339,0,974.033,CompletoHeurEmi
339,0,86.512,FuncionEneCubo
339,0,28016,FuncionEneCuarta
339,28730,13210.3,CompletoHeurNipo
